rankings,contests,ani_num
3421,65,0
3422,40,4
3423,28,0
3424,19,0
3425,36,3
3451,114,0
3452,50,0
3453,51,4
3454,46,4
3455,19,-1
3456,20,0
3457,121,0
3458,63,0
3459,21,0
3460,18,0
3461,29,0
3462,15,1
3463,52,-1
3464,7,-1
3465,145,0
3466,42,-1
3467,31,0
3468,55,0
3469,29,0
3470,62,0
3471,9,0
3472,51,0
3473,104,-1
3474,23,-1
3475,30,0
3476,68,0
3477,41,-1
3478,27,0
3479,17,0
3480,97,-1
3481,18,-1
3482,26,0
3483,60,3
3484,72,-1
3485,23,0
3486,25,0
3487,55,0
3488,8,-1
3489,166,0
3490,20,-1
3491,212,0
3492,34,-1
3493,49,0
3494,46,3
3495,9,0
3496,26,-1
3497,51,0
3498,40,0
3499,31,0
3500,62,0
3501,11,-1
3502,133,-1
3503,106,1
3504,191,0
3505,46,0
3506,105,0
3507,25,0
3508,8,-1
3509,201,0
3510,23,-1
3511,11,-1
3512,108,0
3513,45,3
3514,67,0
3515,41,0
3516,25,0
3517,27,0
3518,6,0
3519,46,-1
3520,14,0
3521,51,0
3522,81,2
3523,70,4
3524,22,0
3525,23,0
3526,6,0
3527,77,1
3528,13,0
3529,41,0
3530,137,0
3531,53,0
3532,31,-1
3533,43,0
3534,21,1
3535,11,0
3536,40,-1
3537,58,0
3538,34,4
3539,14,-1
3540,46,3
3541,59,2
3542,69,0
3543,16,0
3544,109,0
3545,73,0
3546,48,3
3547,20,0
3548,41,0
3549,64,-1
3550,24,0
3551,51,0
3552,15,0
3553,43,3
3554,77,0
3555,30,-1
3556,40,0
3557,40,3
3558,40,-1
3559,11,0
3560,24,4
3561,5,1
3562,50,0
3563,191,3
3564,58,2
3565,17,0
3566,13,4
3567,39,-1
3568,230,0
3569,38,2
3570,41,-1
3571,103,0
3572,89,0
3573,8,-1
3574,174,0
3575,40,0
3576,23,-1
3577,132,2
3578,31,0
3579,22,-1
3580,21,-1
3581,26,0
3582,16,-1
3583,19,-1
3584,65,0
3585,16,-1
3586,32,0
3587,27,-1
3588,23,0
3589,58,-1
3590,67,-1
3591,30,0
3592,104,3
3593,40,0
3594,16,2
3595,99,0
3596,10,2
3597,54,1
3598,20,-1
3599,52,-1
3600,36,0
3601,30,0
3602,84,0
3603,52,1
3604,52,0
3605,56,3
3606,27,-1
3607,37,3
3608,11,-1
3609,71,2
3610,15,-1
3611,20,0
3612,64,0
3613,73,2
3614,16,0
3615,25,0
3616,97,3
3617,36,-1
3618,35,0
3619,87,-1
3620,98,-1
3621,33,2
3622,13,-1
3623,61,1
3624,13,0
3625,12,0
3626,8,0
3627,78,1
3628,13,-1
3629,74,0
3630,59,0
3631,7,1
3632,42,2
3633,30,0
3634,15,1
3635,27,-1
3636,33,-1
3637,16,-1
3638,7,0
3639,129,0
3640,39,-1
3641,51,-1
3642,17,-1
3643,40,4
3644,80,3
3645,10,-1
3646,26,0
3647,29,1
3648,111,3
3649,75,0
3650,82,0
3651,19,-1
3652,16,0
3653,31,0
3654,16,0
3655,15,-1
3656,21,-1
3657,34,2
3658,36,3
3659,58,3
3660,27,0
3661,28,-1
3662,22,0
3663,15,0
3664,30,0
3665,26,-1
3666,35,0
3667,43,-1
3668,54,0
3669,10,-1
3670,22,0
3671,111,-1
3672,29,-1
3673,16,0
3674,21,0
3675,11,-1
3676,127,0
3677,78,0
3678,35,3
3679,56,0
3680,11,0
3681,20,0
3682,18,-1
3683,23,-1
3684,52,-1
3685,15,0
3686,63,2
3687,19,1
3688,58,0
3689,47,1
3690,78,-1
3691,77,3
3692,10,-1
3693,54,-1
3694,66,0
3695,37,0
3696,42,-1
3697,33,-1
3698,22,-1
3699,15,0
3700,62,3
3701,15,0
3702,20,0
3703,217,0
3704,23,0
3705,62,0
3706,24,0
3707,67,-1
3708,22,2
3709,88,0
3710,41,0
3711,25,0
3712,26,-1
3713,16,0
3714,37,2
3715,22,-1
3716,12,-1
3717,22,3
3718,28,-1
3719,36,0
3720,35,1
3721,19,0
3722,108,-1
3723,9,0
3724,27,4
3725,60,-1
3726,77,0
3727,99,0
3728,19,-1
3729,101,0
3730,143,4
3731,50,3
3732,13,0
3733,64,-1
3734,17,0
3735,33,0
3736,29,-1
3737,114,0
3738,147,0
3739,56,0
3740,16,0
3741,95,0
3742,48,0
3743,16,0
3744,39,0
3745,28,0
3746,40,0
3747,22,0
3748,27,0
3749,27,0
3750,17,0
3751,43,4
3752,29,3
3753,318,-1
3754,56,0
3755,18,0
3756,147,0
3757,50,0
3758,62,-1
3759,13,1
3760,27,0
3761,20,0
3762,8,3
3763,21,0
3764,55,0
3765,26,-1
3766,101,0
3767,14,0
3768,33,0
3769,12,-1
3770,47,0
3771,87,4
3772,40,3
3773,11,0
3774,31,-1
3775,24,0
3776,42,1
3777,22,0
3778,91,0
3779,19,0
3780,37,-1
3781,36,-1
3782,95,2
3783,40,0
3784,42,-1
3785,41,-1
3786,41,0
3787,72,1
3788,47,4
3789,46,-1
3790,16,0
3791,103,0
3792,115,0
3793,141,2
3794,73,0
3795,20,0
3796,9,0
3797,35,-1
3798,32,1
3799,109,0
3800,67,0
3826,12,-1
3827,18,0
3828,50,0
3829,79,0
3830,46,-1
3831,18,0
3832,45,0
3833,82,-1
3834,8,0
3835,8,-1
3836,27,1
3837,9,-1
3838,75,0
3839,31,3
3840,23,0
3841,14,0
3842,36,-1
3843,41,2
3844,19,-1
3845,65,0
3846,14,0
3847,18,0
3848,36,1
3849,20,0
3850,38,0
3851,43,0
3852,22,3
3853,18,-1
3854,59,3
3855,18,0
3856,26,3
3857,21,0
3858,22,0
3859,48,2
3860,59,0
3861,49,-1
3862,83,-1
3863,23,0
3864,27,-1
3865,45,0
3866,150,-1
3867,31,0
3868,26,-1
3869,36,-1
3870,90,0
3871,55,0
3872,65,0
3873,99,-1
3874,126,0
3875,54,0
3976,33,-1
3977,108,0
3978,89,-1
3979,36,0
3980,57,4
3981,40,0
3982,10,-1
3983,7,-1
3984,40,-1
3985,52,0
3986,157,0
3987,44,-1
3988,140,1
3989,24,2
3990,25,-1
3991,49,-1
3992,12,-1
3993,33,2
3994,14,-1
3995,59,0
3996,28,0
3997,42,-1
3998,30,-1
3999,28,0
4000,28,0
4076,209,3
4077,51,-1
4078,39,0
4079,15,3
4080,18,1
4081,50,-1
4082,30,-1
4083,34,2
4084,12,-1
4085,29,-1
4086,64,-1
4087,14,-1
4088,40,0
4089,7,0
4090,83,0
4091,24,4
4092,32,0
4093,28,0
4094,79,0
4095,263,0
4096,68,0
4097,116,0
4098,89,-1
4099,13,-1
4100,25,0
4151,11,-1
4152,35,-1
4153,17,4
4154,37,0
4155,54,-1
4156,25,-1
4157,61,0
4158,52,0
4159,101,-1
4160,45,0
4161,8,-1
4162,143,1
4163,8,0
4164,26,0
4165,32,1
4166,28,-1
4167,108,-1
4168,11,0
4169,30,-1
4170,9,0
4171,30,-1
4172,42,0
4173,25,0
4174,20,-1
4175,36,-1
4176,26,-1
4177,23,0
4178,21,-1
4179,26,1
4180,248,0
4181,27,0
4182,60,-1
4183,14,0
4184,69,-1
4185,25,0
4186,11,0
4187,32,0
4188,46,-1
4189,57,3
4190,50,0
4191,21,0
4192,68,0
4193,109,0
4194,11,0
4195,18,0
4196,34,4
4197,3,0
4198,38,0
4199,52,0
4200,52,-1
4201,24,0
4202,67,-1
4203,66,-1
4204,11,0
4205,33,0
4206,27,0
4207,30,-1
4208,36,1
4209,59,-1
4210,28,4
4211,62,4
4212,89,0
4213,14,3
4214,106,-1
4215,9,-1
4216,24,1
4217,50,-1
4218,99,0
4219,111,-1
4220,39,3
4221,43,-1
4222,15,-1
4223,45,-1
4224,46,2
4225,106,0
4251,59,0
4252,13,0
4253,39,0
4254,23,0
4255,158,4
4256,16,0
4257,49,1
4258,67,0
4259,59,3
4260,6,-1
4261,34,0
4262,38,0
4263,45,0
4264,12,-1
4265,63,1
4266,17,2
4267,56,0
4268,96,0
4269,17,-1
4270,31,0
4271,39,2
4272,69,-1
4273,57,0
4274,34,4
4275,11,0
4301,15,-1
4302,25,0
4303,36,0
4304,18,-1
4305,106,3
4306,44,0
4307,9,-1
4308,12,0
4309,12,-1
4310,17,0
4311,48,2
4312,5,-1
4313,17,-1
4314,61,-1
4315,24,-1
4316,4,0
4317,50,4
4318,35,-1
4319,53,0
4320,123,0
4321,56,2
4322,77,0
4323,13,0
4324,155,0
4325,14,-1
4326,65,0
4327,5,0
4328,24,0
4329,4,0
4330,25,-1
4331,13,0
4332,123,-1
4333,9,0
4334,54,1
4335,105,0
4336,8,0
4337,97,-1
4338,73,0
4339,39,0
4340,49,0
4341,106,0
4342,5,-1
4343,13,0
4344,20,0
4345,88,0
4346,21,1
4347,23,-1
4348,24,3
4349,72,-1
4350,5,-1
4451,20,-1
4452,39,-1
4453,45,3
4454,41,0
4455,69,0
4456,58,0
4457,149,-1
4458,81,0
4459,4,-1
4460,38,-1
4461,19,0
4462,28,0
4463,24,0
4464,107,-1
4465,19,0
4466,65,0
4467,24,3
4468,29,-1
4469,241,0
4470,37,0
4471,47,0
4472,13,-1
4473,122,0
4474,24,2
4475,41,0
4526,23,-1
4527,28,-1
4528,27,-1
4529,101,0
4530,93,3
4531,26,1
4532,21,3
4533,39,-1
4534,24,0
4535,12,0
4536,17,-1
4537,7,3
4538,36,0
4539,38,1
4540,16,-1
4541,188,0
4542,19,0
4543,39,0
4544,57,0
4545,13,0
4546,13,0
4547,115,0
4548,26,-1
4549,7,-1
4550,49,0
4576,36,-1
4577,148,-1
4578,73,2
4579,30,0
4580,84,0
4581,29,-1
4582,15,-1
4583,17,-1
4584,53,3
4585,252,-1
4586,10,0
4587,37,0
4588,19,-1
4589,36,0
4590,73,0
4591,35,0
4592,25,3
4593,31,0
4594,38,0
4595,27,4
4596,71,0
4597,65,0
4598,54,0
4599,32,0
4600,26,0
4601,52,-1
4602,26,-1
4603,28,0
4604,264,0
4605,35,-1
4606,35,0
4607,122,0
4608,31,0
4609,15,-1
4610,29,0
4611,60,-1
4612,20,1
4613,94,0
4614,100,-1
4615,67,0
4616,63,1
4617,39,0
4618,48,0
4619,43,0
4620,8,0
4621,33,3
4622,42,-1
4623,14,0
4624,40,0
4625,12,0
4626,61,0
4627,14,0
4628,70,0
4629,11,-1
4630,10,-1
4631,13,0
4632,52,-1
4633,136,-1
4634,268,0
4635,57,3
4636,20,0
4637,26,0
4638,192,-1
4639,28,4
4640,11,3
4641,42,3
4642,24,4
4643,12,4
4644,6,4
4645,10,0
4646,100,0
4647,46,1
4648,26,1
4649,86,0
4650,9,0
4726,49,0
4727,300,0
4728,72,0
4729,27,0
4730,67,-1
4731,3,-1
4732,13,0
4733,31,-1
4734,59,0
4735,3,-1
4736,19,-1
4737,72,-1
4738,17,0
4739,54,0
4740,43,0
4741,15,2
4742,24,0
4743,7,3
4744,52,-1
4745,51,4
4746,32,0
4747,41,0
4748,193,2
4749,4,-1
4750,68,1
4751,32,-1
4752,30,0
4753,112,0
4754,26,0
4755,11,-1
4756,54,0
4757,42,0
4758,18,0
4759,29,-1
4760,42,0
4761,59,-1
4762,61,0
4763,65,3
4764,48,-1
4765,14,-1
4766,94,0
4767,83,-1
4768,17,-1
4769,70,0
4770,78,-1
4771,211,0
4772,40,0
4773,69,-1
4774,10,0
4775,16,-1
4851,47,0
4852,36,-1
4853,10,-1
4854,31,0
4855,64,1
4856,41,0
4857,50,2
4858,23,-1
4859,58,4
4860,42,0
4861,28,0
4862,118,4
4863,33,-1
4864,46,0
4865,106,1
4866,182,0
4867,24,0
4868,45,0
4869,31,-1
4870,10,0
4871,47,-1
4872,5,-1
4873,8,-1
4874,58,1
4875,38,-1
4951,29,3
4952,66,-1
4953,38,1
4954,7,0
4955,86,0
4956,39,0
4957,35,2
4958,19,0
4959,35,0
4960,14,-1
4961,32,3
4962,46,0
4963,22,2
4964,7,-1
4965,96,-1
4966,11,1
4967,38,-1
4968,7,0
4969,33,1
4970,10,0
4971,12,1
4972,8,-1
4973,21,4
4974,109,0
4975,8,0
5001,53,0
5002,42,0
5003,18,0
5004,29,-1
5005,37,0
5006,27,0
5007,64,0
5008,33,0
5009,13,0
5010,41,-1
5011,22,-1
5012,41,-1
5013,67,0
5014,73,2
5015,27,-1
5016,31,2
5017,23,2
5018,24,-1
5019,9,-1
5020,93,0
5021,88,2
5022,36,0
5023,53,0
5024,49,2
5025,9,-1
5026,46,1
5027,5,0
5028,49,0
5029,29,0
5030,28,-1
5031,6,-1
5032,13,0
5033,30,3
5034,32,-1
5035,68,0
5036,38,0
5037,24,0
5038,41,2
5039,39,0
5040,84,-1
5041,47,0
5042,14,-1
5043,129,2
5044,139,0
5045,20,0
5046,112,0
5047,51,1
5048,32,0
5049,4,0
5050,20,0
5051,34,0
5052,62,0
5053,88,-1
5054,25,3
5055,86,-1
5056,69,1
5057,43,-1
5058,30,0
5059,16,2
5060,46,0
5061,20,-1
5062,11,0
5063,103,0
5064,4,0
5065,14,-1
5066,121,0
5067,49,1
5068,10,-1
5069,22,0
5070,36,4
5071,31,0
5072,44,-1
5073,72,1
5074,73,3
5075,36,0
5076,41,-1
5077,20,3
5078,110,-1
5079,129,0
5080,278,0
5081,7,-1
5082,26,0
5083,101,-1
5084,19,-1
5085,10,0
5086,16,0
5087,10,0
5088,98,4
5089,64,0
5090,53,0
5091,25,-1
5092,18,0
5093,35,0
5094,12,-1
5095,38,0
5096,51,0
5097,80,0
5098,45,4
5099,35,0
5100,45,2
5126,23,0
5127,102,-1
5128,12,-1
5129,21,0
5130,12,-1
5131,77,-1
5132,17,-1
5133,12,0
5134,9,-1
5135,85,-1
5136,44,-1
5137,22,0
5138,5,0
5139,15,-1
5140,32,0
5141,100,-1
5142,22,-1
5143,53,0
5144,39,0
5145,51,4
5146,67,-1
5147,39,3
5148,27,0
5149,191,0
5150,38,0
5176,92,3
5177,15,0
5178,54,0
5179,42,0
5180,7,4
5181,31,0
5182,6,0
5183,48,-1
5184,39,0
5185,21,-1
5186,28,-1
5187,18,0
5188,3,-1
5189,53,0
5190,24,0
5191,44,0
5192,42,-1
5193,70,0
5194,256,0
5195,49,2
5196,20,0
5197,27,0
5198,62,-1
5199,6,-1
5200,49,1
5201,109,0
5202,15,0
5203,103,3
5204,38,0
5205,9,0
5206,12,0
5207,15,0
5208,106,-1
5209,18,0
5210,10,0
5211,132,3
5212,40,3
5213,38,-1
5214,15,-1
5215,135,0
5216,99,0
5217,20,0
5218,22,-1
5219,19,1
5220,6,-1
5221,72,0
5222,18,-1
5223,44,-1
5224,53,2
5225,17,2
5251,11,0
5252,83,0
5253,12,0
5254,47,0
5255,20,0
5256,48,-1
5257,71,2
5258,26,1
5259,48,0
5260,78,0
5261,40,-1
5262,54,0
5263,20,-1
5264,62,4
5265,31,0
5266,35,0
5267,16,-1
5268,37,-1
5269,9,0
5270,9,-1
5271,17,1
5272,34,0
5273,15,0
5274,162,0
5275,7,-1
5326,10,0
5327,58,0
5328,29,-1
5329,139,0
5330,25,1
5331,21,-1
5332,288,3
5333,72,-1
5334,5,0
5335,39,0
5336,23,-1
5337,128,1
5338,21,0
5339,57,0
5340,37,0
5341,3,-1
5342,32,-1
5343,42,3
5344,70,0
5345,48,0
5346,50,0
5347,87,0
5348,27,0
5349,51,-1
5350,18,0
5376,12,0
5377,34,0
5378,61,0
5379,31,3
5380,10,-1
5381,27,0
5382,26,0
5383,44,0
5384,7,0
5385,28,0
5386,73,0
5387,44,3
5388,111,-1
5389,106,1
5390,59,1
5391,6,2
5392,73,-1
5393,171,0
5394,19,0
5395,52,0
5396,13,0
5397,35,1
5398,60,0
5399,20,0
5400,52,0
5401,45,-1
5402,15,0
5403,56,0
5404,28,0
5405,4,-1
5406,34,-1
5407,43,-1
5408,105,0
5409,40,0
5410,11,0
5411,31,0
5412,33,0
5413,6,-1
5414,36,0
5415,170,0
5416,66,-1
5417,45,-1
5418,53,3
5419,113,3
5420,49,0
5421,25,4
5422,13,0
5423,24,-1
5424,35,0
5425,48,0
5426,246,0
5427,17,0
5428,29,3
5429,10,0
5430,16,0
5431,41,0
5432,50,0
5433,4,-1
5434,10,0
5435,67,1
5436,52,2
5437,13,0
5438,60,0
5439,39,0
5440,88,0
5441,18,0
5442,49,0
5443,17,0
5444,19,1
5445,22,3
5446,14,0
5447,20,-1
5448,47,0
5449,27,-1
5450,46,0
5551,8,-1
5552,84,3
5553,119,0
5554,70,-1
5555,23,0
5556,141,4
5557,13,3
5558,41,-1
5559,11,0
5560,29,0
5561,80,3
5562,57,0
5563,74,2
5564,9,-1
5565,37,0
5566,264,0
5567,17,3
5568,37,0
5569,15,-1
5570,82,0
5571,74,-1
5572,21,2
5573,30,0
5574,75,0
5575,99,0
5576,84,0
5577,5,0
5578,20,0
5579,169,0
5580,22,0
5581,50,0
5582,36,0
5583,24,0
5584,53,0
5585,37,0
5586,54,0
5587,28,0
5588,17,0
5589,4,3
5590,24,0
5591,17,3
5592,39,0
5593,145,0
5594,310,0
5595,25,-1
5596,20,2
5597,56,0
5598,37,0
5599,20,0
5600,40,0
5601,73,-1
5602,37,0
5603,36,-1
5604,29,0
5605,74,-1
5606,51,0
5607,40,2
5608,6,-1
5609,8,0
5610,65,-1
5611,25,-1
5612,45,0
5613,26,1
5614,24,0
5615,32,0
5616,17,-1
5617,31,-1
5618,5,-1
5619,24,0
5620,67,0
5621,33,0
5622,12,-1
5623,11,0
5624,37,0
5625,31,-1
5676,42,-1
5677,41,3
5678,52,2
5679,6,0
5680,67,0
5681,112,0
5682,82,0
5683,15,0
5684,25,0
5685,29,0
5686,29,0
5687,8,0
5688,22,2
5689,54,0
5690,43,-1
5691,18,0
5692,18,0
5693,20,0
5694,17,3
5695,82,0
5696,18,-1
5697,83,-1
5698,39,1
5699,22,0
5700,91,0
5701,32,4
5702,55,0
5703,20,0
5704,17,0
5705,26,0
5706,17,-1
5707,11,0
5708,33,0
5709,7,1
5710,50,-1
5711,15,0
5712,13,-1
5713,68,0
5714,18,0
5715,16,0
5716,32,-1
5717,67,0
5718,50,-1
5719,17,0
5720,55,-1
5721,34,0
5722,33,0
5723,50,2
5724,30,0
5725,14,-1
5726,22,3
5727,58,4
5728,77,0
5729,12,4
5730,44,0
5731,31,2
5732,21,0
5733,6,0
5734,33,0
5735,28,3
5736,42,0
5737,11,0
5738,11,0
5739,34,-1
5740,24,3
5741,55,0
5742,53,0
5743,8,1
5744,20,0
5745,15,0
5746,56,2
5747,22,-1
5748,21,0
5749,141,0
5750,25,0
5776,26,4
5777,16,0
5778,32,0
5779,128,3
5780,21,-1
5781,35,0
5782,117,2
5783,5,-1
5784,83,0
5785,26,0
5786,27,-1
5787,6,0
5788,44,0
5789,21,-1
5790,44,-1
5791,25,0
5792,4,0
5793,43,-1
5794,39,0
5795,15,0
5796,60,1
5797,25,-1
5798,13,1
5799,81,0
5800,27,0
5801,35,0
5802,106,0
5803,42,-1
5804,98,0
5805,99,-1
5806,11,-1
5807,212,0
5808,70,-1
5809,18,-1
5810,10,0
5811,54,0
5812,50,0
5813,28,4
5814,12,-1
5815,95,0
5816,47,-1
5817,54,0
5818,269,-1
5819,24,0
5820,77,-1
5821,36,0
5822,35,0
5823,29,0
5824,21,-1
5825,9,2
5826,11,-1
5827,9,0
5828,257,0
5829,26,0
5830,19,4
5831,72,0
5832,40,-1
5833,38,-1
5834,12,0
5835,50,0
5836,161,3
5837,21,0
5838,79,-1
5839,51,0
5840,4,-1
5841,12,-1
5842,23,-1
5843,106,0
5844,18,0
5845,7,-1
5846,18,0
5847,19,0
5848,43,0
5849,29,0
5850,32,0
5851,6,0
5852,57,0
5853,29,-1
5854,4,2
5855,129,3
5856,22,-1
5857,185,-1
5858,55,1
5859,7,-1
5860,38,0
5861,101,0
5862,170,2
5863,36,0
5864,24,-1
5865,48,1
5866,11,-1
5867,35,0
5868,36,-1
5869,13,-1
5870,19,-1
5871,29,0
5872,6,0
5873,82,4
5874,20,0
5875,15,1
5901,33,0
5902,11,0
5903,9,3
5904,81,0
5905,8,-1
5906,73,0
5907,13,-1
5908,36,0
5909,54,0
5910,37,-1
5911,27,0
5912,56,2
5913,67,2
5914,15,-1
5915,70,0
5916,60,0
5917,223,-1
5918,26,-1
5919,4,0
5920,27,0
5921,46,-1
5922,18,-1
5923,28,0
5924,21,2
5925,128,0
5926,128,-1
5927,46,0
5928,12,-1
5929,29,3
5930,21,-1
5931,61,0
5932,21,1
5933,44,-1
5934,34,3
5935,7,0
5936,49,0
5937,31,4
5938,55,0
5939,5,-1
5940,10,-1
5941,175,-1
5942,66,0
5943,59,-1
5944,77,0
5945,16,0
5946,61,0
5947,72,0
5948,22,-1
5949,49,0
5950,22,0
5951,102,0
5952,53,-1
5953,40,-1
5954,290,2
5955,89,0
5956,54,0
5957,70,-1
5958,23,0
5959,8,-1
5960,155,0
5961,124,-1
5962,37,0
5963,52,0
5964,12,0
5965,25,0
5966,66,0
5967,59,-1
5968,13,-1
5969,83,-1
5970,43,2
5971,12,0
5972,56,-1
5973,40,-1
5974,44,0
5975,34,4
6001,118,0
6002,35,0
6003,30,-1
6004,8,3
6005,88,-1
6006,26,0
6007,10,3
6008,39,0
6009,4,-1
6010,4,0
6011,24,1
6012,15,0
6013,45,0
6014,7,0
6015,101,0
6016,20,-1
6017,21,0
6018,9,1
6019,76,2
6020,22,0
6021,16,0
6022,17,0
6023,8,0
6024,22,0
6025,11,-1
6026,227,-1
6027,68,0
6028,13,0
6029,22,-1
6030,35,2
6031,24,2
6032,34,0
6033,57,0
6034,6,0
6035,11,0
6036,10,1
6037,51,3
6038,22,0
6039,9,0
6040,148,0
6041,21,0
6042,12,0
6043,15,0
6044,53,4
6045,20,0
6046,29,0
6047,50,1
6048,59,0
6049,55,0
6050,100,0
6051,47,0
6052,17,0
6053,30,-1
6054,26,2
6055,44,3
6056,33,0
6057,8,-1
6058,49,0
6059,24,0
6060,12,-1
6061,27,0
6062,64,0
6063,18,-1
6064,8,-1
6065,42,0
6066,26,0
6067,75,3
6068,42,2
6069,57,4
6070,19,-1
6071,12,0
6072,93,-1
6073,38,0
6074,48,0
6075,9,-1
6126,32,-1
6127,40,0
6128,133,3
6129,74,-1
6130,5,0
6131,25,0
6132,40,0
6133,7,1
6134,8,-1
6135,73,0
6136,15,0
6137,24,0
6138,31,-1
6139,7,-1
6140,29,0
6141,17,0
6142,90,0
6143,57,-1
6144,28,-1
6145,12,0
6146,42,0
6147,7,0
6148,72,0
6149,16,0
6150,32,0
6151,22,-1
6152,33,0
6153,65,3
6154,21,-1
6155,13,0
6156,63,-1
6157,24,0
6158,17,-1
6159,15,0
6160,86,0
6161,30,-1
6162,110,-1
6163,44,2
6164,44,0
6165,41,1
6166,189,-1
6167,42,0
6168,13,0
6169,35,0
6170,30,0
6171,29,-1
6172,9,0
6173,95,0
6174,111,-1
6175,125,0
6226,4,0
6227,61,-1
6228,18,-1
6229,8,-1
6230,14,-1
6231,44,-1
6232,76,0
6233,5,0
6234,35,-1
6235,55,0
6236,21,2
6237,6,-1
6238,14,0
6239,262,1
6240,35,0
6241,31,0
6242,13,3
6243,27,0
6244,10,0
6245,187,0
6246,20,3
6247,55,1
6248,32,-1
6249,47,-1
6250,47,3
6251,33,-1
6252,36,-1
6253,4,0
6254,63,-1
6255,30,0
6256,14,0
6257,76,0
6258,36,0
6259,34,-1
6260,38,2
6261,6,-1
6262,33,-1
6263,28,0
6264,19,-1
6265,46,-1
6266,6,-1
6267,15,0
6268,29,1
6269,11,0
6270,5,-1
6271,18,-1
6272,6,-1
6273,200,-1
6274,14,0
6275,130,2
6276,53,0
6277,45,4
6278,98,0
6279,36,0
6280,38,-1
6281,26,0
6282,4,0
6283,8,0
6284,49,0
6285,27,0
6286,33,2
6287,6,0
6288,27,0
6289,60,-1
6290,59,0
6291,5,-1
6292,39,0
6293,18,0
6294,6,0
6295,44,0
6296,35,-1
6297,12,0
6298,24,0
6299,13,0
6300,22,3
6326,72,0
6327,81,0
6328,111,3
6329,34,0
6330,38,0
6331,23,-1
6332,80,-1
6333,15,-1
6334,43,0
6335,63,0
6336,14,0
6337,29,-1
6338,7,-1
6339,53,-1
6340,32,-1
6341,39,0
6342,12,-1
6343,19,0
6344,34,-1
6345,43,0
6346,16,-1
6347,8,-1
6348,38,-1
6349,179,0
6350,11,0
6351,67,-1
6352,66,3
6353,26,-1
6354,76,-1
6355,84,0
6356,9,0
6357,44,0
6358,56,0
6359,69,2
6360,26,0
6361,32,0
6362,32,0
6363,74,1
6364,9,0
6365,37,0
6366,27,-1
6367,14,0
6368,64,0
6369,14,1
6370,39,0
6371,13,-1
6372,124,0
6373,23,0
6374,18,0
6375,64,0
6426,50,0
6427,29,0
6428,124,0
6429,19,-1
6430,76,1
6431,40,1
6432,5,0
6433,23,2
6434,52,1
6435,26,0
6436,56,0
6437,13,-1
6438,21,0
6439,67,0
6440,34,-1
6441,56,-1
6442,22,-1
6443,29,-1
6444,51,0
6445,72,0
6446,40,0
6447,19,0
6448,4,3
6449,33,0
6450,13,0
6476,18,0
6477,26,2
6478,57,-1
6479,50,-1
6480,15,-1
6481,81,0
6482,14,0
6483,18,-1
6484,47,-1
6485,95,0
6486,31,1
6487,7,-1
6488,12,0
6489,71,0
6490,19,-1
6491,6,-1
6492,17,0
6493,29,1
6494,15,0
6495,14,4
6496,23,-1
6497,10,-1
6498,32,0
6499,60,-1
6500,26,-1
6526,8,0
6527,7,-1
6528,28,-1
6529,7,0
6530,9,0
6531,38,0
6532,43,0
6533,43,0
6534,36,4
6535,42,0
6536,38,-1
6537,29,0
6538,13,-1
6539,33,0
6540,11,2
6541,37,0
6542,18,3
6543,19,1
6544,104,0
6545,46,2
6546,25,-1
6547,56,0
6548,67,3
6549,56,0
6550,45,0
6551,33,0
6552,10,0
6553,58,0
6554,58,0
6555,35,0
6556,64,0
6557,54,2
6558,7,0
6559,51,0
6560,7,-1
6561,98,3
6562,75,2
6563,8,-1
6564,14,3
6565,67,0
6566,15,-1
6567,21,1
6568,75,1
6569,42,0
6570,26,0
6571,69,-1
6572,15,-1
6573,19,0
6574,38,0
6575,27,0
6576,101,-1
6577,40,0
6578,66,-1
6579,79,0
6580,65,3
6581,6,0
6582,8,-1
6583,28,0
6584,108,-1
6585,4,-1
6586,10,0
6587,26,0
6588,13,0
6589,54,0
6590,8,-1
6591,62,2
6592,45,-1
6593,20,0
6594,41,0
6595,34,0
6596,120,-1
6597,42,-1
6598,32,0
6599,44,0
6600,8,-1
6601,34,0
6602,32,-1
6603,49,-1
6604,54,4
6605,21,1
6606,22,0
6607,122,4
6608,64,0
6609,37,0
6610,24,3
6611,20,-1
6612,11,0
6613,103,0
6614,26,0
6615,26,0
6616,73,0
6617,26,0
6618,21,0
6619,19,1
6620,4,-1
6621,16,0
6622,24,4
6623,49,0
6624,50,0
6625,44,-1
6626,38,0
6627,16,0
6628,26,-1
6629,7,-1
6630,4,0
6631,17,-1
6632,9,0
6633,52,0
6634,22,-1
6635,29,4
6636,51,0
6637,5,0
6638,52,4
6639,9,0
6640,29,2
6641,19,-1
6642,25,0
6643,25,-1
6644,47,-1
6645,11,-1
6646,29,0
6647,44,-1
6648,55,-1
6649,14,0
6650,43,-1
6701,82,0
6702,19,4
6703,33,0
6704,63,3
6705,54,2
6706,18,-1
6707,67,-1
6708,33,0
6709,44,0
6710,13,-1
6711,100,0
6712,8,-1
6713,82,-1
6714,23,-1
6715,36,0
6716,204,0
6717,25,3
6718,224,1
6719,75,0
6720,13,0
6721,47,0
6722,24,0
6723,126,0
6724,25,0
6725,112,-1
6726,36,4
6727,19,0
6728,62,0
6729,10,-1
6730,144,0
6731,67,0
6732,117,0
6733,69,0
6734,32,0
6735,39,0
6736,10,0
6737,71,-1
6738,11,0
